,DAY,SKU,Location,Alley,AlleyCell,Max,Min,WEEK-1,WEEK-2,WEEK-3,WEEK-4,WEEK-5
813,FRI,347373,A0432103,A04,A0432,800.0,600.0,1.0,2.0,0.0,0.0,0.0
814,FRI,347374,A0432104,A04,A0432,800.0,600.0,1.0,0.0,0.0,0.0,0.0
815,FRI,347378,A0425304,A04,A0425,800.0,600.0,4.0,4.0,3.0,3.0,0.0
816,FRI,347379,A0432201,A04,A0432,800.0,600.0,1.0,0.0,0.0,0.0,0.0
817,FRI,347380,A0432202,A04,A0432,800.0,600.0,0.0,2.0,1.0,0.0,0.0
818,FRI,347382,A0432203,A04,A0432,800.0,600.0,10.0,0.0,0.0,0.0,0.0
819,FRI,347383,A0432301,A04,A0432,800.0,600.0,1.0,0.0,0.0,0.0,0.0
820,FRI,347395,A0434101,A04,A0434,800.0,600.0,0.0,1.0,0.0,0.0,0.0
821,FRI,347403,A0432304,A04,A0432,800.0,600.0,1.0,1.0,3.0,0.0,0.0
822,FRI,347407,A0504102,A05,A0504,95.0,71.0,0.0,1.0,0.0,0.0,0.0
823,FRI,347602,A0606104,A06,A0606,100.0,75.0,0.0,1.0,2.0,2.0,0.0
824,FRI,347603,A0606102,A06,A0606,144.0,108.0,1.0,2.0,0.0,0.0,0.0
825,FRI,347698,A0121301,A01,A0121,100.0,75.0,0.0,0.0,1.0,0.0,0.0
826,FRI,348105,A0622501,A06,A0622,120.0,90.0,1.0,0.0,0.0,0.0,0.0
827,FRI,348235,A0328207,A03,A0328,435.0,326.0,9.0,34.0,11.0,7.0,0.0
828,FRI,348236,A0933103,A09,A0933,360.0,270.0,2.0,2.0,4.0,1.0,0.0
829,FRI,348237,A0933104,A09,A0933,360.0,270.0,2.0,0.0,2.0,1.0,0.0
830,FRI,348238,A0319406,A03,A0319,120.0,90.0,0.0,1.0,3.0,0.0,0.0
831,FRI,348240,A0933203,A09,A0933,600.0,450.0,3.0,2.0,2.0,2.0,0.0
832,FRI,348346,A0304104,A03,A0304,84.0,63.0,0.0,0.0,1.0,0.0,0.0
833,FRI,348573,A0925202,A09,A0925,10.0,8.0,0.0,0.0,0.0,1.0,0.0
834,FRI,348577,A0936302,A09,A0936,10.0,8.0,1.0,0.0,0.0,0.0,0.0
835,FRI,348579,B0309605,B03,B0309,200.0,100.0,0.0,0.0,1.0,0.0,0.0
836,FRI,348638,A1038202,A10,A1038,10.0,8.0,1.0,3.0,3.0,0.0,0.0
837,FRI,348748,A0233101,A02,A0233,800.0,600.0,2.0,1.0,0.0,0.0,0.0
838,FRI,348760,A0415401,A04,A0415,800.0,600.0,0.0,3.0,1.0,2.0,0.0
839,FRI,348772,A0405501,A04,A0405,112.0,84.0,1.0,1.0,1.0,0.0,0.0
840,FRI,348891,A0520303,A05,A0520,144.0,108.0,0.0,1.0,0.0,0.0,0.0
841,FRI,348892,A0604303,A06,A0604,192.0,144.0,0.0,1.0,0.0,0.0,0.0
842,FRI,348940,A0411203,A04,A0411,240.0,180.0,0.0,0.0,2.0,1.0,0.0
843,FRI,348941,A0411401,A04,A0411,240.0,180.0,0.0,0.0,0.0,1.0,0.0
844,FRI,349520,B0311606,B03,B0311,200.0,100.0,1.0,5.0,6.0,1.0,0.0
845,FRI,349534,B0305206,B03,B0305,77.0,38.0,5.0,9.0,10.0,8.0,0.0
846,FRI,349535,B0310406,B03,B0310,80.0,40.0,5.0,9.0,10.0,8.0,0.0
847,FRI,349537,B0305301,B03,B0305,182.0,91.0,5.0,9.0,10.0,8.0,0.0
848,FRI,349660,A0305108,A03,A0305,300.0,225.0,0.0,0.0,1.0,2.0,0.0
849,FRI,349662,A0337305,A03,A0337,576.0,432.0,3.0,11.0,10.0,4.0,0.0
850,FRI,349726,A0428102,A04,A0428,360.0,270.0,3.0,0.0,2.0,2.0,0.0
851,FRI,349812,A0729301,A07,A0729,216.0,162.0,2.0,2.0,0.0,0.0,0.0
852,FRI,349840,A0224506,A02,A0224,421.0,316.0,0.0,1.0,0.0,0.0,0.0
853,FRI,349862,A0533204,A05,A0533,80.0,60.0,0.0,0.0,1.0,0.0,0.0
854,FRI,349865,A0719103,A07,A0719,112.0,84.0,0.0,0.0,1.0,0.0,0.0
855,FRI,349866,R0502103,R05,R0502,2087.0,1043.0,4.0,1.0,0.0,0.0,0.0
856,FRI,349872,A0505504,A05,A0505,112.0,84.0,0.0,4.0,2.0,0.0,0.0
857,FRI,349874,A0506103,A05,A0506,120.0,90.0,1.0,0.0,2.0,0.0,0.0
858,FRI,349875,A0505403,A05,A0505,96.0,72.0,1.0,0.0,0.0,0.0,0.0
859,FRI,349890,A0617403,A06,A0617,192.0,144.0,0.0,1.0,1.0,0.0,0.0
860,FRI,349928,A0830204,A08,A0830,10.0,8.0,9.0,1.0,4.0,11.0,0.0
861,FRI,349929,A1040204,A10,A1040,0.0,0.0,1.0,0.0,6.0,1.0,0.0
862,FRI,349987,A0112302,A01,A0112,96.0,72.0,1.0,3.0,0.0,0.0,0.0
863,FRI,350308,A0623304,A06,A0623,296.0,222.0,0.0,0.0,1.0,0.0,0.0
864,FRI,350488,A0642204,A06,A0642,90.0,68.0,0.0,1.0,3.0,0.0,0.0
865,FRI,350489,A0737102,A07,A0737,90.0,68.0,1.0,3.0,2.0,0.0,0.0
866,FRI,350634,A0632502,A06,A0632,600.0,450.0,0.0,1.0,0.0,0.0,0.0
867,FRI,350659,A0432402,A04,A0432,800.0,600.0,0.0,0.0,1.0,0.0,0.0
868,FRI,350739,A0531201,A05,A0531,189.0,142.0,0.0,1.0,0.0,0.0,0.0
869,FRI,350835,A0308303,A03,A0308,64.0,48.0,1.0,1.0,2.0,0.0,0.0
870,FRI,350836,A0816302,A08,A0816,800.0,600.0,2.0,1.0,0.0,0.0,0.0
871,FRI,351020,A0902102,A09,A0902,192.0,144.0,0.0,1.0,2.0,0.0,0.0
872,FRI,351021,A0921502,A09,A0921,360.0,270.0,0.0,0.0,0.0,1.0,0.0
873,FRI,351022,A0921302,A09,A0921,360.0,270.0,0.0,1.0,0.0,0.0,0.0
874,FRI,351032,A0215104,A02,A0215,96.0,72.0,0.0,0.0,1.0,0.0,0.0
875,FRI,351051,A0714203,A07,A0714,36.0,27.0,1.0,0.0,2.0,0.0,0.0
876,FRI,351052,A0714301,A07,A0714,36.0,27.0,0.0,1.0,0.0,0.0,0.0
877,FRI,351054,A0512303,A05,A0512,175.0,131.0,4.0,3.0,3.0,0.0,0.0
878,FRI,351081,A0737202,A07,A0737,25.0,19.0,0.0,1.0,0.0,0.0,0.0
879,FRI,351114,A0523103,A05,A0523,380.0,285.0,0.0,1.0,0.0,0.0,0.0
880,FRI,351116,A0707103,A07,A0707,144.0,108.0,0.0,0.0,1.0,1.0,0.0
881,FRI,351120,A0544302,A05,A0544,175.0,131.0,1.0,1.0,1.0,0.0,0.0
882,FRI,351413,A0739201,A07,A0739,96.0,72.0,1.0,0.0,3.0,0.0,0.0
883,FRI,351454,B0311604,B03,B0311,200.0,100.0,2.0,1.0,0.0,0.0,0.0
884,FRI,351455,B0312206,B03,B0312,200.0,100.0,0.0,0.0,2.0,0.0,0.0
885,FRI,351546,A0533503,A05,A0533,96.0,72.0,0.0,1.0,0.0,0.0,0.0
886,FRI,352303,A0612402,A06,A0612,80.0,60.0,0.0,0.0,1.0,0.0,0.0
887,FRI,352304,A0637404,A06,A0637,80.0,60.0,3.0,3.0,2.0,0.0,0.0
888,FRI,352693,A0627504,A06,A0627,120.0,90.0,1.0,5.0,2.0,0.0,0.0
889,FRI,352699,A0437103,A04,A0437,240.0,180.0,0.0,0.0,0.0,2.0,0.0
890,FRI,352820,A0409502,A04,A0409,240.0,180.0,0.0,4.0,3.0,1.0,0.0
891,FRI,352822,A0433203,A04,A0433,240.0,180.0,0.0,1.0,2.0,0.0,0.0
892,FRI,352823,A0433201,A04,A0433,160.0,120.0,0.0,0.0,3.0,0.0,0.0
893,FRI,352829,A0433103,A04,A0433,240.0,180.0,0.0,0.0,4.0,0.0,0.0
894,FRI,352831,A0431204,A04,A0431,120.0,90.0,0.0,1.0,0.0,0.0,0.0
895,FRI,352840,A0444402,A04,A0444,140.0,105.0,0.0,2.0,2.0,0.0,0.0
896,FRI,352845,A0433304,A04,A0433,240.0,180.0,0.0,0.0,1.0,0.0,0.0
897,FRI,352847,A0431401,A04,A0431,224.0,168.0,0.0,0.0,1.0,0.0,0.0
898,FRI,352849,A0338501,A03,A0338,28.0,21.0,0.0,1.0,1.0,0.0,0.0
899,FRI,352851,A0433204,A04,A0433,144.0,108.0,0.0,0.0,1.0,0.0,0.0
900,FRI,353373,B0304603,B03,B0304,77.0,38.0,2.0,0.0,2.0,0.0,0.0
901,FRI,353744,A0203402,A02,A0203,240.0,180.0,2.0,0.0,0.0,0.0,0.0
902,FRI,353746,A0721101,A07,A0721,96.0,72.0,0.0,0.0,0.0,1.0,0.0
903,FRI,353748,A0745204,A07,A0745,120.0,90.0,0.0,0.0,0.0,1.0,0.0
904,FRI,353863,A0711303,A07,A0711,444.0,333.0,9.0,19.0,17.0,5.0,0.0
905,FRI,353864,A0712302,A07,A0712,499.0,374.0,3.0,5.0,16.0,5.0,0.0
906,FRI,353867,A0706302,A07,A0706,360.0,270.0,0.0,15.0,11.0,4.0,0.0
907,FRI,354109,A0643304,A06,A0643,160.0,120.0,1.0,2.0,0.0,0.0,0.0
908,FRI,354325,A0718503,A07,A0718,170.0,128.0,0.0,0.0,1.0,1.0,0.0
909,FRI,354333,A0410302,A04,A0410,168.0,126.0,1.0,1.0,1.0,0.0,0.0
910,FRI,354335,A0334106,A03,A0334,499.0,374.0,0.0,1.0,0.0,0.0,0.0
911,FRI,355041,A0608202,A06,A0608,195.0,146.0,1.0,1.0,0.0,0.0,0.0
912,FRI,355083,A1022502,A10,A1022,10.0,8.0,1.0,5.0,7.0,2.0,0.0
913,FRI,355344,A0634102,A06,A0634,60.0,45.0,0.0,0.0,1.0,0.0,0.0
914,FRI,355348,A0634202,A06,A0634,384.0,288.0,0.0,0.0,0.0,1.0,0.0
915,FRI,355350,A0712504,A07,A0712,499.0,374.0,1.0,0.0,0.0,0.0,0.0
916,FRI,355363,A0529403,A05,A0529,275.0,206.0,0.0,0.0,0.0,1.0,0.0
917,FRI,355364,A0530103,A05,A0530,96.0,72.0,0.0,1.0,0.0,0.0,0.0
918,FRI,355379,A0725502,A07,A0725,120.0,90.0,0.0,0.0,2.0,0.0,0.0
919,FRI,355811,A1007202,A10,A1007,10.0,8.0,31.0,128.0,80.0,14.0,0.0
920,FRI,355812,B0305403,B03,B0305,200.0,100.0,2.0,8.0,7.0,0.0,0.0
921,FRI,356098,A0844404,A08,A0844,10.0,8.0,1.0,7.0,0.0,0.0,0.0
922,FRI,356144,A0544202,A05,A0544,96.0,72.0,1.0,1.0,0.0,0.0,0.0
923,FRI,358250,A0314103,A03,A0314,800.0,600.0,0.0,1.0,0.0,0.0,0.0
924,FRI,358251,A0314204,A03,A0314,800.0,600.0,1.0,0.0,0.0,0.0,0.0
925,FRI,358496,A0818302,A08,A0818,240.0,180.0,0.0,3.0,0.0,0.0,0.0
926,FRI,358786,A0836402,A08,A0836,800.0,600.0,3.0,4.0,6.0,1.0,0.0
927,FRI,358999,A0533201,A05,A0533,96.0,72.0,0.0,0.0,1.0,0.0,0.0
928,FRI,359029,A0236104,A02,A0236,400.0,300.0,1.0,1.0,0.0,0.0,0.0
929,FRI,359031,A0302102,A03,A0302,800.0,600.0,0.0,0.0,1.0,0.0,0.0
930,FRI,359100,A0604402,A06,A0604,72.0,54.0,6.0,6.0,5.0,2.0,0.0
931,FRI,359110,A0532504,A05,A0532,112.0,84.0,0.0,0.0,1.0,0.0,0.0
932,FRI,359112,A0522501,A05,A0522,800.0,600.0,0.0,3.0,0.0,0.0,0.0
933,FRI,359113,A0535502,A05,A0535,800.0,600.0,0.0,2.0,0.0,0.0,0.0
934,FRI,359114,A0509503,A05,A0509,800.0,600.0,0.0,0.0,2.0,0.0,0.0
935,FRI,359115,A0505404,A05,A0505,800.0,600.0,0.0,1.0,0.0,0.0,0.0
936,FRI,359116,A0536401,A05,A0536,540.0,405.0,0.0,1.0,0.0,0.0,0.0
937,FRI,359266,A0705201,A07,A0705,60.0,45.0,0.0,0.0,2.0,1.0,0.0
938,FRI,359288,A1024301,A10,A1024,10.0,8.0,0.0,0.0,1.0,0.0,0.0
939,FRI,359540,A0506204,A05,A0506,144.0,108.0,2.0,0.0,1.0,0.0,0.0
940,FRI,359550,A0538501,A05,A0538,115.0,86.0,1.0,0.0,1.0,0.0,0.0
941,FRI,359553,A0538502,A05,A0538,112.0,84.0,2.0,0.0,1.0,0.0,0.0
942,FRI,359558,A0633303,A06,A0633,727.0,545.0,0.0,1.0,2.0,0.0,0.0
943,FRI,359559,A0533301,A05,A0533,112.0,84.0,0.0,1.0,0.0,1.0,0.0
944,FRI,359571,A0523402,A05,A0523,222.0,167.0,0.0,1.0,1.0,0.0,0.0
945,FRI,359733,A0112403,A01,A0112,96.0,72.0,0.0,1.0,4.0,0.0,0.0
946,FRI,359788,A0918503,A09,A0918,800.0,600.0,4.0,4.0,6.0,0.0,0.0
947,FRI,359789,A0918504,A09,A0918,576.0,432.0,5.0,8.0,5.0,0.0,0.0
948,FRI,359803,A0442201,A04,A0442,0.0,0.0,11.0,91.0,165.0,80.0,0.0
949,FRI,359871,A0904203,A09,A0904,258.0,194.0,1.0,0.0,0.0,0.0,0.0
950,FRI,359882,A0528503,A05,A0528,140.0,105.0,2.0,2.0,3.0,0.0,0.0
951,FRI,359923,A0706404,A07,A0706,0.0,0.0,0.0,1.0,0.0,0.0,0.0
952,FRI,359955,A1032401,A10,A1032,100.0,75.0,0.0,0.0,1.0,0.0,0.0
953,FRI,359958,B0305305,B03,B0305,200.0,100.0,74.0,237.0,210.0,64.0,0.0
954,FRI,359959,A1030103,A10,A1030,10.0,8.0,9.0,7.0,4.0,2.0,0.0
955,FRI,359961,B0302103,B03,B0302,100.0,50.0,0.0,0.0,1.0,0.0,0.0
956,FRI,359968,A0846304,A08,A0846,615.0,461.0,2.0,3.0,2.0,1.0,0.0
957,FRI,360043,A0935202,A09,A0935,400.0,300.0,0.0,1.0,0.0,0.0,0.0
958,FRI,360122,A1021504,A10,A1021,1152.0,864.0,0.0,0.0,1.0,0.0,0.0
959,FRI,360124,A0220505,A02,A0220,1152.0,864.0,1.0,0.0,1.0,0.0,0.0
960,FRI,360127,A1023401,A10,A1023,800.0,600.0,73.0,0.0,0.0,0.0,0.0
961,FRI,360129,A1023403,A10,A1023,1152.0,864.0,0.0,0.0,1.0,0.0,0.0
962,FRI,360131,A1023501,A10,A1023,800.0,600.0,25.0,0.0,0.0,0.0,0.0
963,FRI,360132,A1023502,A10,A1023,1152.0,864.0,2.0,0.0,0.0,0.0,0.0
964,FRI,360133,A1023503,A10,A1023,800.0,600.0,27.0,0.0,0.0,0.0,0.0
965,FRI,360139,A1027202,A10,A1027,1152.0,864.0,9.0,0.0,0.0,0.0,0.0
966,FRI,360141,A1027204,A10,A1027,800.0,600.0,0.0,0.0,1.0,0.0,0.0
967,FRI,360142,A1027302,A10,A1027,800.0,600.0,0.0,1.0,0.0,0.0,0.0
968,FRI,360145,A1027401,A10,A1027,800.0,600.0,1.0,0.0,0.0,0.0,0.0
969,FRI,360147,A1027403,A10,A1027,800.0,600.0,0.0,0.0,1.0,0.0,0.0
970,FRI,360778,A1033102,A10,A1033,0.0,0.0,4.0,0.0,1.0,1.0,0.0
971,FRI,360892,A0221304,A02,A0221,100.0,75.0,0.0,0.0,2.0,0.0,0.0
972,FRI,361224,A0645201,A06,A0645,72.0,54.0,0.0,0.0,2.0,0.0,0.0
973,FRI,361225,A0645202,A06,A0645,72.0,54.0,2.0,2.0,1.0,0.0,0.0
974,FRI,361538,A0203201,A02,A0203,80.0,60.0,1.0,1.0,1.0,0.0,0.0
975,FRI,361540,A0201502,A02,A0201,120.0,90.0,1.0,2.0,2.0,0.0,0.0
976,FRI,361603,A0202103,A02,A0202,120.0,90.0,1.0,0.0,0.0,1.0,0.0
977,FRI,361930,A0506504,A05,A0506,150.0,113.0,1.0,0.0,0.0,0.0,0.0
978,FRI,361995,A0214307,A02,A0214,1200.0,900.0,0.0,1.0,0.0,0.0,0.0
979,FRI,361996,A0214407,A02,A0214,160.0,120.0,0.0,1.0,0.0,0.0,0.0
980,FRI,362100,A0646501,A06,A0646,80.0,60.0,1.0,1.0,0.0,0.0,0.0
981,FRI,362101,A0608504,A06,A0608,80.0,60.0,1.0,1.0,0.0,0.0,0.0
982,FRI,362102,A0610402,A06,A0610,80.0,60.0,1.0,1.0,2.0,0.0,0.0
983,FRI,362103,A0642501,A06,A0642,80.0,60.0,0.0,1.0,1.0,0.0,0.0
984,FRI,362104,A0640402,A06,A0640,533.0,400.0,0.0,0.0,1.0,0.0,0.0
985,FRI,362740,A0525404,A05,A0525,192.0,144.0,0.0,0.0,0.0,2.0,0.0
986,FRI,362914,A0246507,A02,A0246,800.0,600.0,4.0,4.0,1.0,1.0,0.0
987,FRI,362915,A0216305,A02,A0216,800.0,600.0,3.0,17.0,22.0,7.0,0.0
988,FRI,362916,A0240205,A02,A0240,800.0,600.0,0.0,1.0,0.0,0.0,0.0
989,FRI,362934,A0218508,A02,A0218,800.0,600.0,0.0,0.0,1.0,1.0,0.0
990,FRI,362935,A0216306,A02,A0216,800.0,600.0,0.0,6.0,4.0,1.0,0.0
991,FRI,362944,A0220202,A02,A0220,800.0,600.0,0.0,2.0,0.0,1.0,0.0
992,FRI,363047,A0327101,A03,A0327,800.0,600.0,0.0,1.0,0.0,0.0,0.0
993,FRI,363050,A0242203,A02,A0242,500.0,375.0,0.0,1.0,1.0,1.0,0.0
994,FRI,363055,A0435102,A04,A0435,0.0,0.0,12.0,9.0,27.0,5.0,0.0
995,FRI,363335,A0910402,A09,A0910,432.0,324.0,0.0,1.0,3.0,0.0,0.0
996,FRI,363337,A0903103,A09,A0903,800.0,600.0,9.0,7.0,3.0,2.0,0.0
997,FRI,363489,A0220306,A02,A0220,800.0,600.0,0.0,41.0,0.0,0.0,0.0
998,FRI,363490,A0316405,A03,A0316,800.0,600.0,0.0,0.0,0.0,1.0,0.0
999,FRI,363491,A0220502,A02,A0220,800.0,600.0,0.0,7.0,20.0,10.0,0.0
1000,FRI,363492,A0218201,A02,A0218,800.0,600.0,15.0,10.0,87.0,0.0,0.0
1001,FRI,363493,A0222505,A02,A0222,800.0,600.0,0.0,1.0,11.0,6.0,0.0
1002,FRI,363494,A0218502,A02,A0218,800.0,600.0,0.0,0.0,2.0,1.0,0.0
1003,FRI,363769,A0519502,A05,A0519,28.0,21.0,0.0,1.0,0.0,0.0,0.0
1004,FRI,363783,A1028102,A10,A1028,150.0,113.0,3.0,0.0,0.0,0.0,0.0
1005,FRI,364058,A1012502,A10,A1012,800.0,600.0,6.0,18.0,1.0,0.0,0.0
1006,FRI,364059,A0804404,A08,A0804,240.0,180.0,6.0,1.0,7.0,3.0,0.0
1007,FRI,364060,A1012504,A10,A1012,400.0,300.0,1.0,0.0,5.0,1.0,0.0
1008,FRI,364330,A0314305,A03,A0314,800.0,600.0,0.0,0.0,1.0,0.0,0.0
1009,FRI,364473,A0507103,A05,A0507,192.0,144.0,5.0,2.0,1.0,0.0,0.0
1010,FRI,364474,A0644404,A06,A0644,288.0,216.0,0.0,0.0,1.0,1.0,0.0
1011,FRI,364491,A0324408,A03,A0324,800.0,600.0,2.0,0.0,2.0,0.0,0.0
1012,FRI,364494,A0328108,A03,A0328,800.0,600.0,0.0,2.0,1.0,0.0,0.0
1013,FRI,364495,A0326108,A03,A0326,800.0,600.0,0.0,0.0,1.0,0.0,0.0
1014,FRI,364497,A0324308,A03,A0324,800.0,600.0,3.0,1.0,3.0,0.0,0.0
1015,FRI,364498,A0324508,A03,A0324,800.0,600.0,2.0,0.0,0.0,1.0,0.0
1016,FRI,364499,A0328508,A03,A0328,800.0,600.0,0.0,0.0,1.0,0.0,0.0
1017,FRI,364501,A0326408,A03,A0326,800.0,600.0,1.0,0.0,1.0,1.0,0.0
1018,FRI,364502,A0306308,A03,A0306,800.0,600.0,0.0,1.0,0.0,0.0,0.0
1019,FRI,364505,A0328208,A03,A0328,800.0,600.0,0.0,0.0,2.0,0.0,0.0
1020,FRI,364507,A0306503,A03,A0306,800.0,600.0,0.0,15.0,4.0,2.0,0.0
1021,FRI,364639,A0327408,A03,A0327,800.0,600.0,0.0,0.0,1.0,0.0,0.0
1022,FRI,364969,A0518404,A05,A0518,96.0,72.0,3.0,0.0,0.0,0.0,0.0
1023,FRI,365104,A0635502,A06,A0635,144.0,108.0,0.0,1.0,2.0,0.0,0.0
1024,FRI,365105,A0523403,A05,A0523,384.0,288.0,1.0,0.0,0.0,0.0,0.0
1025,FRI,365215,A0503401,A05,A0503,93.0,70.0,0.0,2.0,19.0,2.0,0.0
1026,FRI,365216,A1115102,A11,A1115,10.0,8.0,4.0,7.0,4.0,0.0,0.0
1027,FRI,365448,A0736304,A07,A0736,24.0,18.0,0.0,0.0,1.0,0.0,0.0
1028,FRI,365477,A0222405,A02,A0222,240.0,180.0,1.0,1.0,0.0,0.0,0.0
1029,FRI,365484,A0222507,A02,A0222,224.0,168.0,1.0,0.0,0.0,0.0,0.0
1030,FRI,365485,A0222206,A02,A0222,80.0,60.0,0.0,1.0,0.0,0.0,0.0
1031,FRI,365628,A0731104,A07,A0731,108.0,81.0,0.0,0.0,1.0,0.0,0.0
1032,FRI,365629,A0518501,A05,A0518,108.0,81.0,0.0,2.0,0.0,0.0,0.0
1033,FRI,365630,A0603204,A06,A0603,144.0,108.0,0.0,4.0,1.0,0.0,0.0
1034,FRI,365631,A0722201,A07,A0722,160.0,120.0,0.0,1.0,0.0,0.0,0.0
1035,FRI,365632,A0713403,A07,A0713,192.0,144.0,0.0,1.0,0.0,0.0,0.0
1036,FRI,365636,A0731501,A07,A0731,360.0,270.0,0.0,0.0,0.0,1.0,0.0
1037,FRI,365638,A0733302,A07,A0733,360.0,270.0,0.0,0.0,0.0,1.0,0.0
1038,FRI,365639,A0731201,A07,A0731,360.0,270.0,1.0,1.0,1.0,0.0,0.0
1039,FRI,365640,A0731303,A07,A0731,360.0,270.0,0.0,3.0,1.0,1.0,0.0
1040,FRI,365641,A0739103,A07,A0739,200.0,150.0,0.0,0.0,0.0,1.0,0.0
1041,FRI,365642,A0709504,A07,A0709,200.0,150.0,0.0,0.0,1.0,0.0,0.0
1042,FRI,365671,A0710103,A07,A0710,144.0,108.0,0.0,0.0,0.0,1.0,0.0
1043,FRI,365672,A0710104,A07,A0710,220.0,165.0,0.0,0.0,1.0,0.0,0.0
1044,FRI,365673,A0710202,A07,A0710,120.0,90.0,0.0,1.0,2.0,0.0,0.0
1045,FRI,365674,A0710502,A07,A0710,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1046,FRI,365675,A0712104,A07,A0712,120.0,90.0,1.0,0.0,0.0,0.0,0.0
1047,FRI,366093,A0517502,A05,A0517,216.0,162.0,1.0,0.0,1.0,0.0,0.0
1048,FRI,366538,A1102201,A11,A1102,129.0,97.0,3.0,4.0,2.0,1.0,0.0
1049,FRI,366637,B0311104,B03,B0311,200.0,100.0,0.0,4.0,1.0,0.0,0.0
1050,FRI,366639,B0311304,B03,B0311,200.0,100.0,77.0,244.0,214.0,56.0,0.0
1051,FRI,366640,A0906302,A09,A0906,10.0,8.0,0.0,0.0,0.0,1.0,0.0
1052,FRI,366642,B0310205,B03,B0310,200.0,100.0,1.0,0.0,0.0,0.0,0.0
1053,FRI,366659,A0510402,A05,A0510,77.0,58.0,0.0,0.0,1.0,1.0,0.0
1054,FRI,366660,A0744502,A07,A0744,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1055,FRI,366755,A1107302,A11,A1107,800.0,600.0,0.0,0.0,5.0,0.0,0.0
1056,FRI,366756,A1044202,A10,A1044,10.0,8.0,0.0,277.0,5.0,0.0,0.0
1057,FRI,366758,A1042203,A10,A1042,10.0,8.0,0.0,0.0,5.0,0.0,0.0
1058,FRI,366768,A0741401,A07,A0741,240.0,180.0,0.0,1.0,0.0,0.0,0.0
1059,FRI,366769,A0742503,A07,A0742,80.0,60.0,0.0,1.0,2.0,1.0,0.0
1060,FRI,366771,A0732104,A07,A0732,240.0,180.0,1.0,1.0,2.0,1.0,0.0
1061,FRI,366772,A0528203,A05,A0528,80.0,60.0,0.0,1.0,0.0,0.0,0.0
1062,FRI,366773,A0736103,A07,A0736,120.0,90.0,134.0,22.0,68.0,4.0,0.0
1063,FRI,367002,A0528502,A05,A0528,235.0,176.0,0.0,1.0,2.0,2.0,0.0
1064,FRI,367257,B0310203,B03,B0310,200.0,100.0,0.0,0.0,1.0,0.0,0.0
1065,FRI,367418,A0307506,A03,A0307,840.0,630.0,0.0,0.0,1.0,0.0,0.0
1066,FRI,367525,A0745404,A07,A0745,60.0,45.0,5.0,10.0,2.0,1.0,0.0
1067,FRI,367536,A0316208,A03,A0316,186.0,140.0,2.0,1.0,3.0,1.0,0.0
1068,FRI,367754,A0840202,A08,A0840,10.0,8.0,2.0,2.0,3.0,2.0,0.0
1069,FRI,367755,B0309505,B03,B0309,200.0,100.0,0.0,1.0,0.0,0.0,0.0
1070,FRI,367897,A0220102,A02,A0220,800.0,600.0,0.0,4.0,1.0,0.0,0.0
1071,FRI,367976,A1113404,A11,A1113,800.0,600.0,1.0,2.0,0.0,1.0,0.0
1072,FRI,367993,A1104102,A11,A1104,27.0,20.0,2.0,0.0,2.0,1.0,0.0
1073,FRI,368040,A1117102,A11,A1117,16.0,12.0,3.0,2.0,0.0,0.0,0.0
1074,FRI,368044,B0310606,B03,B0310,200.0,100.0,2.0,1.0,2.0,1.0,0.0
1075,FRI,368045,B0307601,B03,B0307,80.0,40.0,3.0,3.0,2.0,1.0,0.0
1076,FRI,368046,B0306706,B03,B0306,83.0,42.0,0.0,0.0,4.0,0.0,0.0
1077,FRI,368049,A1119202,A11,A1119,10.0,8.0,3.0,2.0,1.0,1.0,0.0
1078,FRI,368085,A0628302,A06,A0628,96.0,72.0,0.0,1.0,1.0,2.0,0.0
1079,FRI,368091,A0522504,A05,A0522,181.0,136.0,0.0,0.0,1.0,1.0,0.0
1080,FRI,368577,B0311401,B03,B0311,200.0,100.0,0.0,0.0,3.0,1.0,0.0
1081,FRI,368743,B0304606,B03,B0304,24.0,12.0,0.0,2.0,0.0,1.0,0.0
1082,FRI,368745,B0304501,B03,B0304,16.0,8.0,0.0,0.0,0.0,1.0,0.0
1083,FRI,369434,A1046501,A10,A1046,181.0,136.0,1.0,0.0,0.0,0.0,0.0
1084,FRI,369442,A0937203,A09,A0937,20.0,15.0,7.0,22.0,3.0,0.0,0.0
1085,FRI,369469,A0743202,A07,A0743,10.0,8.0,1.0,0.0,0.0,0.0,0.0
1086,FRI,369470,A0720203,A07,A0720,140.0,105.0,1.0,0.0,0.0,1.0,0.0
1087,FRI,369779,A0639202,A06,A0639,66.0,50.0,0.0,2.0,0.0,0.0,0.0
1088,FRI,369781,A0713103,A07,A0713,59.0,44.0,1.0,0.0,0.0,0.0,0.0
1089,FRI,369787,A0743503,A07,A0743,90.0,68.0,1.0,0.0,0.0,0.0,0.0
1090,FRI,369793,A0911201,A09,A0911,160.0,120.0,1.0,1.0,0.0,0.0,0.0
1091,FRI,369839,A0730301,A07,A0730,12.0,9.0,1.0,0.0,0.0,0.0,0.0
1092,FRI,369840,A0510401,A05,A0510,12.0,9.0,1.0,0.0,0.0,0.0,0.0
1093,FRI,370885,A0934201,A09,A0934,10.0,8.0,0.0,1.0,2.0,0.0,0.0
1094,FRI,371170,A0626402,A06,A0626,200.0,150.0,0.0,3.0,1.0,0.0,0.0
